author,title,description,url,source,image,category,language,country,published_at,topic
-,MUST survey uncovers promising trends on employee confidence,"In a recent survey conducted by the Institute for Sustainable Development (ISD) at Macau University of Science and Technology (MUST), researchers have uncovered promising trends regarding employee confidence and satisfaction in Macau. Using a 5-point scale, this year’s Employee Confidence Index reached 3.04, representing a 4.37% increase from the previous year. Additionally, the Satisfaction Index [&#8230;]The post MUST survey uncovers promising trends on employee confidence appeared first on MACAU DAILY TIMES 澳門每日時報.",https://macaudailytimes.com.mo/must-survey-uncovers-promising-trends-on-employee-confidence.html,macaudailytimes,,general,en,mo,2024-06-25T00:26:46+00:00,technology
Business Wire,China Hi-Tech Fair Gearing up for Its 26th Edition on November 14 in Shenzhen,"SHENZHEN, China &#8212; China Hi-Tech Fair (CHTF), a large-scale international event and China&#8217;s premier tech show showcasing innovative technologies and products, will kick off its 26th edition on November 14-16, 2024 at Shenzhen World Exhibition & Convention Center under the theme &#8220;Technology Leads Development, Industry Integrates Fusion&#8221;. Covering an exhibition area of 400,000m2, CHTF 2024 [&#8230;]",https://financialpost.com/pmn/business-wire-news-releases-pmn/china-hi-tech-fair-gearing-up-for-its-26th-edition-on-november-14-in-shenzhen,Financial Post | Canada Business News,,business,en,us,2024-06-25T00:07:23+00:00,technology
Hunter Turpin,🔒 Real Estate Spotlight: Timber + Partners to use Ascent as prototype for generation of mass timber buildings,"Seeing an opportunity to combine cutting-edge technology, the precision of mass timber construction and experience with urban development, Milwaukee real estate executive Tim Gokhman is taking local mass timber innovation and expertise to the national stage. In March, Gokhman, managing director of Milwaukee-based development firm New Land Enterprises, launched a new venture, called Timber + [&#8230;]",https://biztimes.com/real-estate-spotlight-timber-partners-to-use-ascent-as-prototype-for-generation-of-mass-timber-buildings/,biztimes,,general,en,us,2024-06-24T23:35:57+00:00,technology
Ashley Smart,🔒 The Interview: Alan Yeung,"Chairman and CEO Ingantec Corp. 10361 W. Innovation Drive, Wauwatosa Employees: 5 ingantec.com Former Foxconn executive Alan Yeung has moved on to his newest entrepreneurial endeavor as the new chief executive officer of Wauwatosa-based Ingantec Corp., an electronics manufacturer that makes technology for microLED displays. In May, the startup closed a $2 million seed round [&#8230;]",https://biztimes.com/the-interview-alan-yeung/,biztimes,,general,en,us,2024-06-24T23:31:24+00:00,technology
,"The Chemours Company Resumes Production at its Titanium Dioxide Site in Altamira, Mexico","(marketscreener.com) The Chemours Company , a global chemistry company with leading market positions in Titanium Technologies, Thermal &amp; Specialized Solutions, and Advanced Performance Materials, today announced that the Mexican government has lifted its prior water intake restrictions, enabling the Company to resume normal operations at its titanium dioxide ...https://www.marketscreener.com/quote/stock/THE-CHEMOURS-COMPANY-22795876/news/The-Chemours-Company-Resumes-Production-at-its-Titanium-Dioxide-Site-in-Altamira-Mexico-47032463/?utm_medium=RSS&utm_content=20240624",https://www.marketscreener.com/quote/stock/THE-CHEMOURS-COMPANY-22795876/news/The-Chemours-Company-Resumes-Production-at-its-Titanium-Dioxide-Site-in-Altamira-Mexico-47032463/?utm_medium=RSS&utm_content=20240624,4-traders,,general,en,us,2024-06-24T23:28:06+00:00,technology
Sajid Salamat,Chinese auto magnate to sell EVs in Pakistan,"Pakistan is gearing up to enter a new era in automotive technology following the announcement of a partnership between HUB Power Company Limited and BYD (Build Your Dreams), a Chinese auto magnate, which signifies the introduction of electric vehicles (EVs) into the Pakistani market. According to China Economic Net (CEN) on Monday, the company, through [&#8230;]",https://dailytimes.com.pk/1203616/chinese-auto-magnate-to-sell-evs-in-pakistan/,dailytimes,,general,en,pk,2024-06-24T23:02:03+00:00,technology
,Lotus Technology Secures Investment from Strategic Investor,"(marketscreener.com) NEW YORK, June 24, 2024 -- Lotus Technology Inc. , a leading global luxury electric vehicle maker, today announced that it has entered into a convertible bond agreement with an aggregate principal amount of approximately $110 million1 through a private placement from its existing strategic shareholder . The investment marks the...https://www.marketscreener.com/quote/stock/LOTUS-TECHNOLOGY-INC-166293049/news/Lotus-Technology-Secures-Investment-from-Strategic-Investor-47032404/?utm_medium=RSS&utm_content=20240624",https://www.marketscreener.com/quote/stock/LOTUS-TECHNOLOGY-INC-166293049/news/Lotus-Technology-Secures-Investment-from-Strategic-Investor-47032404/?utm_medium=RSS&utm_content=20240624,4-traders,,general,en,us,2024-06-24T23:00:06+00:00,technology
Trevor,Feroz Merchhiya Chosen As Chief Information Officer,"SANTA MONICA—On Thursday, June 20, Santa Monica City Manager David White announced the appointment of Feroz Merchhiya as chief information officer to lead the city’s Information Services Department, following a nationwide recruitment. Merchhiva started his career at Oracle Corporation and has over 2 years of experience in digital transformation, innovation and technology. He recently held [&#8230;]The post Feroz Merchhiya Chosen As Chief Information Officer appeared first on Canyon News.",https://www.canyon-news.com/feroz-merchhiya-chosen-as-chief-information-officer/183987,canyon-news,,general,en,us,2024-06-24T22:48:25+00:00,technology
Lance Cpl. Mhecaela Watts,Camp Pendleton Fire Department receives new fire hose nozzles [Image 1 of 11],"A High Efficiency Nozzle is displayed during practical application training at Marine Corps Base Camp Pendleton, California, June 7, 2024. Camp Pendleton is dedicated to providing its firefighters with efficient tools and technology to enhance firefighting capabilities and ensure safety. (U.S. Marine Corps photo by Lance Cpl. Mhecaela J. Watts)",https://www.dvidshub.net/image/8495102/camp-pendleton-fire-department-receives-new-fire-hose-nozzles,dvidshub,https://d1ldvf68ux039x.cloudfront.net/thumbs/photos/2406/8495102/250w_q95.jpg,general,en,us,2024-06-24T22:35:03+00:00,technology
Lance Cpl. Mhecaela Watts,Camp Pendleton Fire Department receives new fire hose nozzles [Image 2 of 11],"Eric Guida, the sales director for High Efficiency Nozzles (HEN), demonstrates how to properly utilize HEN nozzles during practical application training at Marine Corps Base Camp Pendleton, California, June 7, 2024. Camp Pendleton is dedicated to providing its firefighters with efficient tools and technology to enhance firefighting capabilities and ensure safety. (U.S. Marine Corps photo by Lance Cpl. Mhecaela J. Watts)",https://www.dvidshub.net/image/8495103/camp-pendleton-fire-department-receives-new-fire-hose-nozzles,dvidshub,https://d1ldvf68ux039x.cloudfront.net/thumbs/photos/2406/8495103/250w_q95.jpg,general,en,us,2024-06-24T22:34:49+00:00,technology
Lance Cpl. Mhecaela Watts,Camp Pendleton Fire Department receives new fire hose nozzles [Image 3 of 11],"Eric Guida, the sales director for High Efficiency Nozzles (HEN), teaches a class about HEN nozzles during practical application training at Marine Corps Base Camp Pendleton, California, June 7, 2024. Camp Pendleton is dedicated to providing its firefighters with efficient tools and technology to enhance firefighting capabilities and ensure safety. (U.S. Marine Corps photo by Lance Cpl. Mhecaela J. Watts)",https://www.dvidshub.net/image/8495104/camp-pendleton-fire-department-receives-new-fire-hose-nozzles,dvidshub,https://d1ldvf68ux039x.cloudfront.net/thumbs/photos/2406/8495104/250w_q95.jpg,general,en,us,2024-06-24T22:34:34+00:00,technology
Lance Cpl. Mhecaela Watts,Camp Pendleton Fire Department receives new fire hose nozzles [Image 5 of 11],"A firefighter with the Camp Pendleton Fire Department practices using a high efficiency nozzle during practical application training at Marine Corps Base Camp Pendleton, California, June 7, 2024. Camp Pendleton is dedicated to providing its firefighters with efficient tools and technology to enhance firefighting capabilities and ensure safety. (U.S. Marine Corps photo by Lance Cpl. Mhecaela J. Watts)",https://www.dvidshub.net/image/8495107/camp-pendleton-fire-department-receives-new-fire-hose-nozzles,dvidshub,https://d1ldvf68ux039x.cloudfront.net/thumbs/photos/2406/8495107/250w_q95.jpg,general,en,us,2024-06-24T22:34:15+00:00,technology
Lance Cpl. Mhecaela Watts,Camp Pendleton Fire Department receives new fire hose nozzles [Image 7 of 11],"Eric Guida, left, the sales director for High Efficiency Nozzles (HEN), teaches a class about HEN nozzles during practical application training at Marine Corps Base Camp Pendleton, California, June 7, 2024. Camp Pendleton is dedicated to providing its firefighters with efficient tools and technology to enhance firefighting capabilities and ensure safety. (U.S. Marine Corps photo by Lance Cpl. Mhecaela J. Watts)",https://www.dvidshub.net/image/8495110/camp-pendleton-fire-department-receives-new-fire-hose-nozzles,dvidshub,https://d1ldvf68ux039x.cloudfront.net/thumbs/photos/2406/8495110/250w_q95.jpg,general,en,us,2024-06-24T22:33:12+00:00,technology
Lance Cpl. Mhecaela Watts,Camp Pendleton Fire Department receives new fire hose nozzles [Image 6 of 11],"A firefighter with the Camp Pendleton Fire Department examines a high efficiency nozzle during practical application training at Marine Corps Base Camp Pendleton, California, June 7, 2024. Camp Pendleton is dedicated to providing its firefighters with efficient tools and technology to enhance firefighting capabilities and ensure safety. (U.S. Marine Corps photo by Lance Cpl. Mhecaela J. Watts)",https://www.dvidshub.net/image/8495109/camp-pendleton-fire-department-receives-new-fire-hose-nozzles,dvidshub,https://d1ldvf68ux039x.cloudfront.net/thumbs/photos/2406/8495109/250w_q95.jpg,general,en,us,2024-06-24T22:32:31+00:00,technology
Investing.com,Silver Lake executives sell over $41 million in Dell Technologies stock,Silver Lake executives sell over $41 million in Dell Technologies stock,https://www.investing.com/news/company-news/silver-lake-executives-sell-over-41-million-in-dell-technologies-stock-93CH-3494756,Investing.com | Stock Market Quotes &amp; Financial News,https://i-invdn-com.investing.com/news/news_headline_rolled_108x81.jpg,business,en,us,2024-06-24T22:31:20+00:00,technology
Investing.com,"Marvell technology director Daniel Durn buys $100,049 in company stock","Marvell technology director Daniel Durn buys $100,049 in company stock",https://www.investing.com/news/company-news/marvell-technology-director-daniel-durn-buys-100049-in-company-stock-93CH-3494755,Investing.com | Stock Market Quotes &amp; Financial News,https://i-invdn-com.investing.com/news/news_headline_rolled_108x81.jpg,business,en,us,2024-06-24T22:31:16+00:00,technology
Lance Cpl. Mhecaela Watts,Camp Pendleton Fire Department receives new fire hose nozzles [Image 1 of 4],"A firefighter with the Camp Pendleton Fire Department, right, uses a high efficiency nozzle during practical application training at Marine Corps Base Camp Pendleton, California, June 7, 2024. Propelled by the growing wildfires in California, HEN is dedicated to providing firefighters with efficient tools and technology to enhance firefighting capabilities and ensure safety. (U.S. Marine Corps photo by Lance Cpl. Mhecaela J. Watts)",https://www.dvidshub.net/image/8495111/camp-pendleton-fire-department-receives-new-fire-hose-nozzles,dvidshub,https://d1ldvf68ux039x.cloudfront.net/thumbs/photos/2406/8495111/250w_q95.jpg,general,en,us,2024-06-24T22:30:35+00:00,technology
Lance Cpl. Mhecaela Watts,Camp Pendleton Fire Department receives new fire hose nozzles [Image 2 of 4],"A firefighter with the Camp Pendleton Fire Department practices using a high efficiency nozzle during practical application training at Marine Corps Base Camp Pendleton, California, June 7, 2024. Camp Pendleton is dedicated to providing its firefighters with efficient tools and technology to enhance firefighting capabilities and ensure safety. (U.S. Marine Corps photo by Lance Cpl. Mhecaela J. Watts)",https://www.dvidshub.net/image/8495112/camp-pendleton-fire-department-receives-new-fire-hose-nozzles,dvidshub,https://d1ldvf68ux039x.cloudfront.net/thumbs/photos/2406/8495112/250w_q95.jpg,general,en,us,2024-06-24T22:30:03+00:00,technology
Lance Cpl. Mhecaela Watts,Camp Pendleton Fire Department receives new fire hose nozzles [Image 4 of 4],"Firefighters with the Camp Pendleton Fire Department practice using a high efficiency nozzle during practical application training at Marine Corps Base Camp Pendleton, California, June 7, 2024. Camp Pendleton is dedicated to providing its firefighters with efficient tools and technology to enhance firefighting capabilities and ensure safety. (U.S. Marine Corps photo by Lance Cpl. Mhecaela J. Watts)",https://www.dvidshub.net/image/8495114/camp-pendleton-fire-department-receives-new-fire-hose-nozzles,dvidshub,https://d1ldvf68ux039x.cloudfront.net/thumbs/photos/2406/8495114/250w_q95.jpg,general,en,us,2024-06-24T22:29:05+00:00,technology
Lance Cpl. Mhecaela Watts,Camp Pendleton Fire Department receives new fire hose nozzles [Image 3 of 4],"Eric Guida, left, the sales director for High Efficiency Nozzles (HEN) and Deputy Fire Chief Peter Korodini with the Camp Pendleton Fire Department, pose for a photo with HEN nozzles during practical application training at Marine Corps Base Camp Pendleton, California, June 7, 2024. Camp Pendleton is dedicated to providing its firefighters with efficient tools and technology to enhance firefighting capabilities and ensure safety. (U.S. Marine Corps photo by Lance Cpl. Mhecaela J. Watts)",https://www.dvidshub.net/image/8495113/camp-pendleton-fire-department-receives-new-fire-hose-nozzles,dvidshub,https://d1ldvf68ux039x.cloudfront.net/thumbs/photos/2406/8495113/250w_q95.jpg,general,en,us,2024-06-24T22:27:10+00:00,technology
,Human trafficking report reveals 'growing role of digital technology',"The U.S. State Department's 2024 Trafficking in Human Persons Report, which assesses worldwide trafficking trends and was released Monday in Washington, D.C., revealed the ""growing role of digital technology.""",https://www.upi.com/Top_News/US/2024/06/24/state-department-human-trafficking-report/1431719263243/,upi,https://cdnph.upi.com/ph/st/th/1431719263243/2024/i/17192637682022/v1.5/Human-trafficking-report-reveals-growing-role-of-digital-technology.jpg,general,en,us,2024-06-24T22:23:48+00:00,technology
Journal Record Staff,Dollens proposes 3D printing for affordable housing,"House Rep. Mickey Dollens, D-Oklahoma City, proposed an interim study that would examine the feasibility of utilizing advanced 3D printing technology to construct affordable, sustainable and customizable homes to help solve the housing crisis.",https://journalrecord.com/2024/06/dollens-proposes-3d-printing-for-affordable-housing/,journalrecord,,general,en,us,2024-06-24T22:18:44+00:00,technology
Investing.com,Next Technology Holding Inc. Announces Receipt of Staff Determination Letters from Nasdaq.,Next Technology Holding Inc. Announces Receipt of Staff Determination Letters from Nasdaq.,https://www.investing.com/news/press-releases/next-technology-holding-inc-announces-receipt-of-staff-determination-letters-from-nasdaq-93CH-3494732,Investing.com | Stock Market Quotes &amp; Financial News,https://i-invdn-com.investing.com/news/news_six_pile_108x81.jpg,business,en,us,2024-06-24T22:16:03+00:00,technology
Nick Blenkey,First hydrogen-fueled superyacht features MAN Cryo technology,"MAN Cryo has supplied a liquid-hydrogen gas-fuel supply system for the first superyacht to feature a hydrogen fuel cell installation. At 118.8 meter long, the hydrogen-fueled superyacht, Project 821, built by NetherlandsThe post First hydrogen-fueled superyacht features MAN Cryo technology appeared first on Marine Log.",https://www.marinelog.com/technology/first-hydrogen-fueled-superyacht-features-man-cryo-technology/?utm_source=rss&utm_medium=rss&utm_campaign=first-hydrogen-fueled-superyacht-features-man-cryo-technology,marinelog,,general,en,us,2024-06-24T22:10:40+00:00,technology
,Global Blue : Analyst Presentation - June 2024,(marketscreener.com) Strategic Technology &amp; Payments Partner for Retailer Effectiveness and Shopper Experience June 2024 Disclaimer General. The information contained in this presentation is being provided to you for informational...https://www.marketscreener.com/quote/stock/GLOBAL-BLUE-GROUP-HOLDING-44420336/news/Global-Blue-Analyst-Presentation-June-2024-47032287/?utm_medium=RSS&utm_content=20240624,https://www.marketscreener.com/quote/stock/GLOBAL-BLUE-GROUP-HOLDING-44420336/news/Global-Blue-Analyst-Presentation-June-2024-47032287/?utm_medium=RSS&utm_content=20240624,4-traders,,general,en,us,2024-06-24T22:10:07+00:00,technology
Chronicle Editor,"Girls in STEM Trust, Nust launch robotics competition","Michelle Moyo, moyomichelle19@gmail.com THE Girls in STEM Trust, in partnership with the National University of Science and Technology (Nust), has launched the National Hackathon of the World Robot Olympiad Zimbabwe to promote technological advancement and expose young people to innovative opportunities. The National Hackathon of the World Robot Olympiad Zimbabwe has brought together 16 schools [&#8230;]",https://www.chronicle.co.zw/girls-in-stem-trust-nust-launch-robotics-competition/,The Chronicle,,general,en,gh,2024-06-24T22:05:45+00:00,technology
,Next Technology Holding Inc. Announces Receipt of Staff Determination Letters from Nasdaq.,"(marketscreener.com) Shenzhen, China, June 24, 2024 -- NEXT TECHNOLOGY HOLDING INC. today announced that on June 18, 2024, it received a Staff Delisting Determination from the Listing Qualifications Department of Nasdaq notifying the Company that Nasdaq has initiated a process that could result in the delisting of the Company&rsquo;s securities from Nasdaq as a...https://www.marketscreener.com/quote/stock/NEXT-TECHNOLOGY-HOLDING-I-120797698/news/Next-Technology-Holding-Inc-Announces-Receipt-of-Staff-Determination-Letters-from-Nasdaq-47032280/?utm_medium=RSS&utm_content=20240624",https://www.marketscreener.com/quote/stock/NEXT-TECHNOLOGY-HOLDING-I-120797698/news/Next-Technology-Holding-Inc-Announces-Receipt-of-Staff-Determination-Letters-from-Nasdaq-47032280/?utm_medium=RSS&utm_content=20240624,4-traders,,general,en,us,2024-06-24T22:04:05+00:00,technology
,Seagate Technology Stock: AI Data Demand Can Push Shares To An All-Time High,Seagate Technology Stock: AI Data Demand Can Push Shares To An All-Time High,https://seekingalpha.com/article/4700809-seagate-technology-stock-ai-data-demand-can-push-shares-to-an-all-time-high?source=feed_all_articles,Seeking Alpha,,general,en,us,2024-06-24T21:52:16+00:00,technology
,Pomerantz Law Firm Investigates Claims on Behalf of Investors of Graphjet Technology - GTI,"(marketscreener.com) NEW YORK, June 24, 2024 /PRNewswire/ -- Pomerantz LLP is investigating claims on behalf of investors of Graphjet Technology . Such investors are advised to contact Danielle Peyton at newaction@pomlaw.com&nbsp;or 646-581-9980, ext.&nbsp;7980. ...https://www.marketscreener.com/quote/stock/GRAPHJET-TECHNOLOGY-131624698/news/Pomerantz-Law-Firm-Investigates-Claims-on-Behalf-of-Investors-of-Graphjet-Technology-GTI-47032179/?utm_medium=RSS&utm_content=20240624",https://www.marketscreener.com/quote/stock/GRAPHJET-TECHNOLOGY-131624698/news/Pomerantz-Law-Firm-Investigates-Claims-on-Behalf-of-Investors-of-Graphjet-Technology-GTI-47032179/?utm_medium=RSS&utm_content=20240624,4-traders,,general,en,us,2024-06-24T21:49:14+00:00,technology
,"Utilities Up on Rates, Energy Demand Views -- Utilities Roundup","(marketscreener.com) Shares of power producers rose on the outlook for interest rates and energy demand. The utilities sector remains the weakest on the S&amp;P 500 for the trailing 12 months, despite expectations that increased usage of energy intensive technology, such as artificial intelligence and renewable power sources, will significantly increase...https://www.marketscreener.com/news/latest/Utilities-Up-on-Rates-Energy-Demand-Views-Utilities-Roundup--47032134/?utm_medium=RSS&utm_content=20240624",https://www.marketscreener.com/news/latest/Utilities-Up-on-Rates-Energy-Demand-Views-Utilities-Roundup--47032134/?utm_medium=RSS&utm_content=20240624,4-traders,,general,en,us,2024-06-24T21:44:13+00:00,technology
,Communications Services Up Amid Retreat From Momentum Areas -- Communications Services Roundup,"(marketscreener.com) Communications services companies rose, but not by as much as the broad market, as traders retreated from high-momentum niches of the market. Shares of Trump Media &amp; Technology Group surged after the parent company of former President Donald Trump's Truth Social Platform said Friday it anticipates proceeds of more than $69.4 million from...https://www.marketscreener.com/news/latest/Communications-Services-Up-Amid-Retreat-From-Momentum-Areas-Communications-Services-Roundup--47032133/?utm_medium=RSS&utm_content=20240624",https://www.marketscreener.com/news/latest/Communications-Services-Up-Amid-Retreat-From-Momentum-Areas-Communications-Services-Roundup--47032133/?utm_medium=RSS&utm_content=20240624,4-traders,,general,en,us,2024-06-24T21:43:26+00:00,technology
,Tech Down as Nvidia Slides -- Tech Roundup,"(marketscreener.com) Shares of technology companies fell sharply as Nvidia continued to cool off after a record-breaking opening to the year. Amid a wave of speculation on the prospects of artificial intelligence, Nvidia more than tripled in value to become the world's largest company by market capitalization. Shares have fallen by more than 12% since their...https://www.marketscreener.com/quote/stock/NVIDIA-CORPORATION-57355629/news/Tech-Down-as-Nvidia-Slides-Tech-Roundup-47032131/?utm_medium=RSS&utm_content=20240624",https://www.marketscreener.com/quote/stock/NVIDIA-CORPORATION-57355629/news/Tech-Down-as-Nvidia-Slides-Tech-Roundup-47032131/?utm_medium=RSS&utm_content=20240624,4-traders,,general,en,us,2024-06-24T21:43:15+00:00,technology
Frank Wolfe,USAF Air Mobility Command to Analyze Counters Against Small Drones,"The U.S. Air Force Air Mobility Command at Scott AFB, Ill., wants industry technology ideas to improve protection for fixed wing transports against small drones weighing up to 55 pounds. [&#8230;]",https://www.defensedaily.com/usaf-air-mobility-command-to-analyze-counters-against-small-drones/air-force/,defensedaily,,general,en,us,2024-06-24T21:37:12+00:00,technology
Jane Edwards,NASA Researchers Test Next-Gen Space Technologies Through Parabolic Flights,"Research teams at NASA tested next-generation space technologies during a series of parabolic flights aboard Zero Gravity&#8216;s G-FORCE ONE aircraft between February and April, enabling them to interact with their hardware in a reduced gravity environment. For the Fundamental Regolith Properties, Handling and Water Capture — or FLEET — project, a team of researchers evaluated an ultrasonic blade technology in a regolith simulant at Martian and lunar gravities, NASA said Thursday. The project&#8217;s flight test seeks to establish the magnitude of force reduction that an ultrasonic system...",https://executivegov.com/2024/06/nasa-researchers-test-next-gen-space-technologies-through-parabolic-flights/,executivegov,,general,en,us,2024-06-24T21:35:58+00:00,technology
Branson@executivemosaic.com,REI Systems Receives VA Contract for Grant Management Service; Wagish Bhartiya Quoted,"REI Systems has been awarded a $6 million contract by the Department of Veterans Affairs for its&#160;GovGrants management support and hosting services. The company will provide grants technology at the enterprise level to four of the VA’s National Program Offices: Supportive Services for Veterans Families, Grant and Per Diem, Suicide Prevention and Legal Services for Veterans. Each program distributes over $1 billion in grants a year, the Sterling, Virginia-based company said Monday. Wagish Bhartiya, chief growth officer at REI Systems, said the company is dedicated to leading the industry...",https://executivegov.com/2024/06/rei-systems-receives-va-contract-for-grant-management-service-wagish-bhartiya-quoted/,executivegov,,general,en,us,2024-06-24T21:35:58+00:00,technology
Kristen Smith,Penn State ARL Secures $1.4B Navy Contract Modification for National Security Tech R&D,"The Naval Sea Systems Command has awarded Pennsylvania State University&#8217;s Applied Research Laboratory a potential $1.39 billion contract modification for technology research and development efforts. Under the latest award, scientists and engineers at Penn State ARL will perform R&D, engineering, and test and evaluation work for various Department of Defense programs, with a focus on guidance, navigation and control; advanced thermal propulsions; advanced propulsors; materials technology and manufacturing technology; atmosphere and defense communications; and public and mission-related...",https://executivegov.com/2024/06/penn-state-arl-secures-1-4b-navy-contract-modification-for-national-security-tech-randd/,executivegov,,general,en,us,2024-06-24T21:35:58+00:00,technology
Investing.com,Clean Energy Technologies seals $1.08M investment deal,Clean Energy Technologies seals $1.08M investment deal,https://www.investing.com/news/company-news/clean-energy-technologies-seals-108m-investment-deal-93CH-3494650,Investing.com | Stock Market Quotes &amp; Financial News,https://i-invdn-com.investing.com/news/World_News_10_M_1440052130.jpg,business,en,us,2024-06-24T21:25:14+00:00,technology
,"Stagwell (STGW) Celebrates Lions from 72andSunny, Assembly, Forsman & Bodenfors, and Buentipo Anchor at the Cannes Lions International Festival of Creativity","(marketscreener.com) ""Room for Everyone"" from Mastercard with Assembly as technology partner wins the Grand Prix for Creative DataNEW YORK, June 24, 2024 /PRNewswire/ --&nbsp;Stagwell , the challenger network built to transform marketing, celebrates its agencies 72andSunny, Assembly, and Forsman &amp; Bodenfors, which took home top honors at the Cannes Lions...https://www.marketscreener.com/quote/stock/STAGWELL-INC-9981/news/Stagwell-STGW-Celebrates-Lions-from-72andSunny-Assembly-Forsman-Bodenfors-and-Buentipo-Anchor-47031947/?utm_medium=RSS&utm_content=20240624",https://www.marketscreener.com/quote/stock/STAGWELL-INC-9981/news/Stagwell-STGW-Celebrates-Lions-from-72andSunny-Assembly-Forsman-Bodenfors-and-Buentipo-Anchor-47031947/?utm_medium=RSS&utm_content=20240624,4-traders,,general,en,us,2024-06-24T21:09:07+00:00,technology
Spc. Rebeca Soria,3rd Combat Aviation Brigade visits the Georgia Institute of Technology,"Through partnerships with institutions like Georgia Tech and support for individual educational pursuits, the Army ensures that its personnel are equipped with the knowledge and skills needed to address future challenges and maintain technological superiority on the battlefield.",https://www.dvidshub.net/news/474699/3rd-combat-aviation-brigade-visits-georgia-institute-technology,dvidshub,https://d1ldvf68ux039x.cloudfront.net/thumbs/photos/2406/8494515/250w_q95.jpg,general,en,us,2024-06-24T21:03:57+00:00,technology
,"IBusiness Funding, LLC, a division of Ready Capital Corporation, Enters Definitive Agreement to Acquire Funding Circle USA (FC USA), Inc. and Return Funding Circle's Newly Acquired SBLC License to the SBA","(marketscreener.com) FORT LAUDERDALE, Fla., June 24, 2024 /PRNewswire/ -- iBusiness Funding LLC , the technology and lending services division of Ready Capital Corporation , and Funding Circle Holdings plc are pleased to announce a share purchase agreement, positioning iBusiness Funding, LLC as the new owner of FC USA and its subsidiaries, contingent on the return...https://www.marketscreener.com/quote/stock/READY-CAPITAL-CORPORATION-46874514/news/IBusiness-Funding-LLC-a-division-of-Ready-Capital-Corporation-Enters-Definitive-Agreement-to-Acqu-47031885/?utm_medium=RSS&utm_content=20240624",https://www.marketscreener.com/quote/stock/READY-CAPITAL-CORPORATION-46874514/news/IBusiness-Funding-LLC-a-division-of-Ready-Capital-Corporation-Enters-Definitive-Agreement-to-Acqu-47031885/?utm_medium=RSS&utm_content=20240624,4-traders,,general,en,us,2024-06-24T21:01:09+00:00,technology
Emily Chan,"Extraterrestrial Beings May Be Living Underground Or In A Base Inside The Moon, According To A New Harvard University Study","Are aliens living among us, and we just don&#8217;t know it because they&#8217;re cleverly disguised as humans? According to a new study from Harvard University, it is a possibility. Their research suggests that extraterrestrial beings may be living underground or in a base inside the moon. A team of scientists from Harvard and Montana Technological [&#8230;]",https://www.chipchick.com/2024/06/extraterrestrial-beings-may-be-living-underground-or-in-a-base-inside-the-moon-according-to-a-new-harvard-university-study.html,chipchick,,general,en,us,2024-06-24T21:00:37+00:00,technology
Burrell Parmer,NAMRU San Antonio participates in AIM Health R&D Summit: Day 1 [Image 1 of 7],"SAN ANTONIO – (June 24, 2024) – From left to right: Naval Medical Research Unit (NAMRU) San Antonio’s Chief Science Director Dr. Darrin Frye, Commanding Officer Capt. Jennifer Buechel, Prospective Executive Officer Cmdr. Nicholas Hamlin, and Directed Energy Health Effects Director Lt. Cmdr. Jason Cole, attending the inaugural AIM Health R&D Summit held at the Henry B. Gonzalez Convention Center. Designed to promote cross-sector collaboration in the development of life-saving battlefield technologies, the summit combines three of San Antonio's leading life sciences events: Military Medical...",https://www.dvidshub.net/image/8494885/namru-san-antonio-participates-aim-health-rd-summit-day-1,dvidshub,https://d1ldvf68ux039x.cloudfront.net/thumbs/photos/2406/8494885/250w_q95.jpg,general,en,us,2024-06-24T21:00:29+00:00,technology
Burrell Parmer,NAMRU San Antonio participates in AIM Health R&D Summit: Day 1 [Image 2 of 7],"SAN ANTONIO – (June 24, 2024) – Dr. Annette Rodriguez, a research scientist assigned to the Combat Casualty Care and Operational Medicine Directorate, Naval Medical Research Unit (NAMRU) San Antonio, presented titled ""Thera-101 Secretome Influence on Angiogenesis and Bone Regeneration"" at the inaugural AIM Health R&D Summit held at the Henry B. Gonzalez Convention Center. Designed to promote cross-sector collaboration in the development of life-saving battlefield technologies, the summit combines three of San Antonio's leading life sciences events: Military Medical Industry Day (MMID...",https://www.dvidshub.net/image/8494886/namru-san-antonio-participates-aim-health-rd-summit-day-1,dvidshub,https://d1ldvf68ux039x.cloudfront.net/thumbs/photos/2406/8494886/250w_q95.jpg,general,en,us,2024-06-24T21:00:29+00:00,technology
Burrell Parmer,NAMRU San Antonio participates in AIM Health R&D Summit: Day 1 [Image 3 of 7],"SAN ANTONIO – (June 24, 2024) – Dr. Jessica Saul-McBeth, a research scientist, assigned to the Craniofacial Health and Restorative Medicine Directorate, Naval Medical Research Unit (NAMRU) San Antonio, presented research titled “Engineering Neutrophil-membrane Coated Nanoparticles as an Effective Drug Delivery System during Ischemia Reperfusion Injury on the Battlefield” at the inaugural AIM Health R&D Summit held at the Henry B. Gonzalez Convention Center. Designed to promote cross-sector collaboration in the development of life-saving battlefield technologies, the summit combines...",https://www.dvidshub.net/image/8494887/namru-san-antonio-participates-aim-health-rd-summit-day-1,dvidshub,https://d1ldvf68ux039x.cloudfront.net/thumbs/photos/2406/8494887/250w_q95.jpg,general,en,us,2024-06-24T21:00:28+00:00,technology
