chars,group,health,holdings,image,llc,management,million,nasdaq,new,nyse,political,position,sells,shares,sports,stock,technologies,technology,world
0.0,0.0,0.0,0.5505659087803482,0.0,0.4950300111393146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5100834007238897,0.0,0.4377640831158161,0.0
0.0,0.0,0.0,0.0,0.0,0.6509627246921205,0.0,0.0,0.5262288097972906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5471112965391387,0.0,0.0
0.0,0.5455338218083239,0.0,0.0,0.0,0.0,0.0,0.0,0.4287238513222556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5464731232351775,0.0,0.4689944926672454,0.0
0.0,0.5455338218083239,0.0,0.0,0.0,0.0,0.0,0.0,0.4287238513222556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5464731232351775,0.0,0.4689944926672454,0.0
0.0,0.0,0.0,0.49441001722975086,0.0,0.0,0.0,0.0,0.0,0.0,0.3552980277823746,0.0,0.0,0.5211200655247353,0.38462980079362474,0.0,0.45805659035296564,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6128994237877304,0.0,0.0,0.0,0.0,0.0,0.7901609306468321,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6185015502798445,0.5268858468409041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5829640955497793,0.0
0.0,0.0,0.0,0.511156749366859,0.0,0.45959607614201764,0.0,0.0,0.37153079118332866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4735719536242432,0.0,0.40642920701491697,0.0
0.0,0.0,0.0,0.0,0.0,0.4691335718793226,0.0,0.0,0.0,0.0,0.3749555925858141,0.0,0.0,0.5499520619260768,0.4059102038446258,0.0,0.0,0.0,0.41486338874675405,0.0
0.0,0.0,0.0,0.0,0.0,0.4034171677447384,0.0,0.48692750530830703,0.0,0.0,0.32243167459763333,0.0,0.4565522356199951,0.0,0.0,0.0,0.41568469830756394,0.3390579541944741,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5685294367451116,0.0,0.0,0.0,0.0,0.45439786157976775,0.0,0.0,0.0,0.4919108616260809,0.0,0.0,0.47782901456515503,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6826945652476963,0.0,0.0,0.0,0.0,0.0,0.7307038597005349,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571991970212066,0.38308795828004216,0.0,0.0,0.0,0.5363102513415342,0.0,0.0,0.0,0.488303303838637,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6826945652476963,0.0,0.0,0.0,0.0,0.0,0.7307038597005349,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5426357697246218,0.0,0.0,0.0,0.5874332861214667,0.0,0.0,0.0,0.6003903361746442,0.0
0.0,0.0,0.0,0.6822101564740151,0.0,0.0,0.0,0.0,0.0,0.0,0.4902569015216489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542436607276917,0.0
0.0,0.0,0.0,0.0,0.0,0.6471940164019128,0.0,0.0,0.0,0.0,0.5172706250074023,0.0,0.0,0.0,0.5599741115783944,0.0,0.0,0.0,0.0,0.0
0.0,0.5253054636043673,0.0,0.0,0.0,0.0,0.0,0.0,0.4128267991351347,0.0,0.0,0.0,0.0,0.5986565022687405,0.44185811762894833,0.0,0.0,0.0,0.0,0.0
0.0,0.5146020033335503,0.0,0.5563994912673553,0.0,0.0,0.0,0.0,0.0,0.0,0.3998455432073963,0.0,0.0,0.0,0.0,0.0,0.5154880462820712,0.0,0.0,0.0
0.0,0.6635297097163996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5155623093131136,0.0,0.0,0.0,0.0,0.0,0.0,0.5421474241748272,0.0,0.0
0.0,0.5793962594986747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4501906533803754,0.0,0.0,0.0,0.4873563256447533,0.0,0.0,0.4734048604967425,0.0,0.0
0.0,0.6558072643152343,0.0,0.0,0.0,0.0,0.0,0.0,0.5153854900331492,0.0,0.0,0.0,0.0,0.0,0.5516290680653612,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5567137309099848,0.0,0.0,0.0,0.0,0.0,0.5958636447861828,0.0,0.0,0.5788059594012581,0.0,0.0
0.0,0.7862552254919221,0.0,0.0,0.0,0.0,0.0,0.0,0.6179018695445474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42918212392263383,0.0,0.0,0.6294867943303089,0.464613428503631,0.0,0.0,0.4513130203341244,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5469891703561867,0.0,0.0,0.0,0.0,0.0,0.5854552216167765,0.0,0.0,0.0,0.5983686413864798,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4851570568078876,0.0,0.0,0.0,0.0,0.7035454754586636,0.5192748734448364,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42918212392263383,0.0,0.0,0.6294867943303089,0.464613428503631,0.0,0.0,0.4513130203341244,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891162928930262,0.0,0.0,0.0,0.0,0.0,0.0,0.724650767521413,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.6471940164019128,0.0,0.0,0.0,0.0,0.5172706250074023,0.0,0.0,0.0,0.5599741115783944,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.5503333477769207,0.0,0.0,0.0,0.5350117179568624,0.0,0.0,0.4324957004277011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47312063692576983,0.0
0.0,0.6514018356710695,0.0,0.0,0.0,0.0,0.0,0.0,0.5119233539390183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56000904294144,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6781750195733466,0.0,0.5017125299365888,0.0,0.0,0.0,0.0,0.0,0.5369945811005159,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6932184009001255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7207275828310395,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7749136384939792,0.6320671268750042,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.4703781906935076,0.0,0.5677499552789224,0.0,0.0,0.0,0.0,0.532332859676149,0.0,0.0,0.0,0.0,0.0,0.4159640279034921,0.0
0.0,0.0,0.0,0.0,0.0,0.6286140838989386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5438981267378944,0.0,0.0,0.0,0.5558949192562453,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7172992407944666,0.0,0.0,0.6967652396293044,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6932184009001255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7207275828310395,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6747082384365279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7380845432508918,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6826945652476963,0.0,0.0,0.0,0.0,0.0,0.7307038597005349,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891162928930262,0.0,0.0,0.0,0.0,0.0,0.0,0.724650767521413,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41620333203580334,0.0,0.5893296989216824,0.0,0.0,0.0,0.5365768010472495,0.43766497340897015,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6514018356710695,0.0,0.0,0.0,0.0,0.0,0.0,0.5119233539390183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56000904294144,0.0
0.0,0.6514018356710695,0.0,0.0,0.0,0.0,0.0,0.0,0.5119233539390183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56000904294144,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6747082384365279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7380845432508918,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6747082384365279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7380845432508918,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891162928930262,0.0,0.0,0.0,0.0,0.0,0.0,0.724650767521413,0.0,0.0
0.0,0.0,0.0,0.6803332894946849,0.0,0.0,0.0,0.0,0.4944956036037914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.540944279220941,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6932184009001255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7207275828310395,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6932184009001255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7207275828310395,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6747082384365279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7380845432508918,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6932184009001255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7207275828310395,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6932184009001255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7207275828310395,0.0,0.0
0.0,0.0,0.0,0.6803332894946849,0.0,0.0,0.0,0.0,0.4944956036037914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.540944279220941,0.0
0.0,0.48739868559761357,0.0,0.0,0.0,0.0,0.0,0.0,0.7660732781925776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41901581559291545,0.0
0.0,0.6005414204529241,0.0,0.64931916055601,0.0,0.0,0.0,0.0,0.0,0.0,0.46662043467386083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891162928930262,0.0,0.0,0.0,0.0,0.0,0.0,0.724650767521413,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891162928930262,0.0,0.0,0.0,0.0,0.0,0.0,0.724650767521413,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891162928930262,0.0,0.0,0.0,0.0,0.0,0.0,0.724650767521413,0.0,0.0
0.0,0.7862552254919221,0.0,0.0,0.0,0.0,0.0,0.0,0.6179018695445474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6393195152395253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5377604786915829,0.0,0.0,0.0,0.5496218927510966,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8773376344365198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4798736033596051,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.789649920473754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6135576607750847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.581197344178184,0.0,0.0,0.0,0.0,0.0,0.0,0.4567510827255104,0.0,0.4515900954295237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49965436179348316,0.0
0.0,0.581197344178184,0.0,0.0,0.0,0.0,0.0,0.0,0.4567510827255104,0.0,0.4515900954295237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49965436179348316,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6932184009001255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7207275828310395,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5194769774204485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6621516517548267,0.5400915292878323,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891162928930262,0.0,0.0,0.0,0.0,0.0,0.0,0.724650767521413,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891162928930262,0.0,0.0,0.0,0.0,0.0,0.0,0.724650767521413,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891162928930262,0.0,0.0,0.0,0.0,0.0,0.0,0.724650767521413,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891162928930262,0.0,0.0,0.0,0.0,0.0,0.0,0.724650767521413,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891162928930262,0.0,0.0,0.0,0.0,0.0,0.0,0.724650767521413,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891162928930262,0.0,0.0,0.0,0.0,0.0,0.0,0.724650767521413,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891162928930262,0.0,0.0,0.0,0.0,0.0,0.0,0.724650767521413,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891162928930262,0.0,0.0,0.0,0.0,0.0,0.0,0.724650767521413,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891162928930262,0.0,0.0,0.0,0.0,0.0,0.0,0.724650767521413,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891162928930262,0.0,0.0,0.0,0.0,0.0,0.0,0.724650767521413,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891162928930262,0.0,0.0,0.0,0.0,0.0,0.0,0.724650767521413,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5600132969057376,0.0,0.0,0.0,0.0,0.0,0.0,0.4401029740837203,0.5107911755786374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48144247261996326,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6747082384365279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7380845432508918,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6747082384365279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7380845432508918,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6709543524878785,0.0,0.0,0.0,0.0,0.0,0.0,0.5272892762295172,0.0,0.5213312536678805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891162928930262,0.0,0.0,0.0,0.0,0.0,0.0,0.724650767521413,0.0,0.0
0.0,0.6615118033629159,0.0,0.0,0.0,0.0,0.0,0.0,0.5198685703716576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5404986619329152,0.0,0.0
0.0,0.5612359973868837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5119064073411616,0.4360801372497742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48249362613036945,0.0
0.0,0.6615118033629159,0.0,0.0,0.0,0.0,0.0,0.0,0.5198685703716576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5404986619329152,0.0,0.0
0.0,0.5612359973868837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5119064073411616,0.4360801372497742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48249362613036945,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5523499973843936,0.0,0.0,0.0,0.5979494757917638,0.0,0.0,0.5808320796838061,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5523499973843936,0.0,0.0,0.0,0.5979494757917638,0.0,0.0,0.5808320796838061,0.0,0.0
0.0,0.5712688409459877,0.0,0.0,0.0,0.0,0.0,0.0,0.448948475493088,0.0,0.0,0.0,0.0,0.0,0.48051998733935625,0.0,0.0,0.0,0.4911188445621334,0.0
0.0,0.5712688409459877,0.0,0.0,0.0,0.0,0.0,0.0,0.448948475493088,0.0,0.0,0.0,0.0,0.0,0.48051998733935625,0.0,0.0,0.0,0.4911188445621334,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6785431445930948,0.0,0.0,0.0,0.734560549529931,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
